review_id,order_id,user_id,product_id,review_text,rating,sentiment,topic,review_date,language
RV0002436,ZPO0065978,U02291,25,As usual got my refund quickly without any argument pls look into this,,positive,refund,2026-01-25,english
RV0001231,ZPO0009210,U01799,91,MOST ITEMS WERE OUUUT OF STOCK IN MY AREA DO SOMETHING ABOUT IT  visit https://zepto.example/offer for more call me on 9876530154,5.0,negative,inventory,2026-06-09,english
RV0006299,ZPO0023008,U01119,84,HI APP IS VERY EASY TO USE AND FAST,5.0,positive,app,2026-01-11,english
RV0005599,ZPO0017952,U00642,23,honestly all items in the order were exactly as selected pls look into this,5.0,positive,order,2026-01-13,english
RV0001610,ZPO0039632,U01291,78,"GUYS CANNOT LOGIN, APP THROWS AN ERROR EVERY TIME :(  visit https://zepto.example/offer for more",2.0,negative,app,2026-05-10,english
RV0007753,ZPO0037766,U02216,74,honestly Aachi Sambar Powder is fine i guess :(,5.0,neutral,product,2026-05-04,english
RV0005937,ZPO0070467,U03825,26,hello app is very slow and freezes constantly do something about it,1.0,negative,,2026-04-15,english
RV0005220,ZPO0064246,U02732,77,as usual app search works really well now do something about it,5.0,pos,app,2026-06-29,english
RV0005932,ZPO0066956,U00970,10,"once again stock illa always, very annoying :) 🤬",2.0,negative,inventory,2026-04-19,tanglish
RV0004440,ZPO0024726,U03662,21,hi money got deducted but order was not placed ...,1.0,negative,payment,2026-05-31,english
RV0002733,ZPO0010755,U00721,61,"guys rider came, handed the bag, that is it",,neutral,delivery,2026-02-07,english
RV0007647,ZPO0015936,U03284,3,"love the new app design, very smooth",4.0,positive,app,2026-03-22,english
RV0003543,ZPO0029692,U01303,56,team rider was rude and did not even apologise for being late pls look into this &nbsp;,1.0,negative,delivery,2026-02-22,english
RV0006369,ZPO0000588,U02913,25,"hello always find what i need, good stock levels pls look into this 😍",4.0,positive,inventory,2026-03-27,english
RV0005504,ZPO0048593,U03429,2,Hello first time ordering onion here and it is really good ...,4.0,positive,product,2026-05-11,english
RV0004271,ZPO0074533,U02183,95,"hi paid by upi, transaction completed !!",4.0,neutral,payment,2026-01-13,english
RV0004669,ZPO0068242,U01266,100,"once again upi payment went through instantly, no issues :)",3.0,positive,payment,2026-04-24,english
RV0003985,ZPO0046701,U01626,108,"hello fragile items packed with heavy items, obviously broke pls look into this",3.0,negative,packaging,2026-04-19,english
RV0007199,ZPO0068296,U01600,86,HONESTLY ORDER SAID 10 MINUTES BUT CAME AFTER AN HOUR PLS LOOK INTO THIS 😡  visit https://zepto.example/offer for more,1.0,negative,delivery,2026-03-27,english
RV0003359,ZPO0053539,U01699,67,Seriously recieved the order with a small change in items :(,3.0,neutral,order,2026-05-21,english
RV0004077,ZPO0055789,U00971,6,  App keeps hanging when i add items to cart !! 😡     visit https://zepto.example/offer for more,1.0,negative,app,14/03/2026,english
RV0005603,ZPO0041867,U01851,69,"hello applied a coupon, small discount received ❤️",7.0,neutral,offers,2026-02-15,english
RV0000658,ZPO0008878,U03242,52,Honestly promo code expired but it was shown as valid in the app,1.0,negative,offers,2026-06-02,english
RV0000791,ZPO0062782,U02875,102,SERIOUSLY ROMBA FRESH AH IRUNDHUCHU THE SUMERU PRAWNS FROZEN,,positive,product,2026-05-19,tanglish
RV0003394,ZPO0033999,U00034,45,seriously app is very slow and freezes constantly !!,1.0,negative,app,06/23/2026,english
RV0005047,ZPO0023636,U00533,17,"ONCE AGAIN CAPSICUM GREEN QUALITY IS VERY POOR, THREW IT AWAY !!!!",1.0,negative,product,2026-01-03,english
RV0006828,ZPO0078288,U01084,100,guys order got cancelled automatically without any reason !!!!,1.0,negative,order,30-May-2026,english
RV0005832,ZPO0065751,U02641,43,honestly order said 10 minutes but came after an hour,2.0,negative,delivery,2026-04-28,english
RV0002562,ZPO0006237,U01557,95,  hello most items were out of stock in my area ...   ,1.0,Negative,inventory,2026-01-20,english
RV0002641,ZPO0057913,U02090,10,"honestly cold items came in an insulated bag, well done thanks",4.0,positive,packaging,2026-05-18,english
RV0001360,ZPO0012966,U02600,58,once again entire order was correct and well packed :),5.0,positive,,2026-02-22,english
RV0007468,ZPO0027474,U03138,56,"delivery took more thaaan 40 minutess, terible thanks call me on 9876572630",3.0,negative,delivery,2026-04-23,english
RV0002348,ZPO0057114,U00062,97,"EVERYTHING I WANTED WAS IN STOCK, GREAT AVAILABILITY PLS LOOK INTO THIS",3.0,positive,inventory,2026-01-08,english
RV0005630,ZPO0049508,U01826,4,hi the Carrot Ooty was stale and smelled bad pls look into this &nbsp;,1.0,negative,product,2026-02-06,english
RV0003411,ZPO0059523,U03511,30,refudn amount is less than what i paid 🤬,1.0,negative,refund,2026-03-16,english
RV0002782,ZPO0012442,U02626,46,"team packaging was excellent, nothing was damaged do something about it!!!!!",4,positive,packaging,2026-06-08,english
RV0006565,ZPO0039677,U03444,17,once again delivery charge is too high for a small order,1.0,negative,pricing,2026-06-27,english
RV0006094,ZPO0035173,U00997,68,the rider left the order outside without telling me do something about it 🤬,2.0,negative,delivery,2026-05-29,english
RV0006301,ZPO0001927,U03135,65,"hi fragile items packed with heavy items, obviously broke",,negative,packaging,06/16/2026,english
RV0006274,ZPO0016910,U02008,93,hi website is broken on mobile browser :),,negative,website,04/22/2026,english
RV0007238,ZPO0052994,U03100,6,delivery charge is too high for a small order :(,5,negative,pricing,2026-01-07,english
RV0003735,ZPO0061873,U00892,59,seriously delivery charge romba adhigam today thanks!!!,1.0,NEGATIVE,pricing,06/11/2026,tanglish
RV0000616,ZPO0018481,U00155,27,"team reached before the promised time, impressed pls look into this",5.0,positive,delivery,2026-03-25,english
RV0002576,ZPO0057771,U00066,53,"honestly waited so lonnnng for delivery, very frustrating",1.0,negative,delivery,2026-03-18,english
RV0006341,ZPO0043506,U00492,96,"team order arrived, nothing to say about the delivery :( ⭐",5.0,neutral,delivery,16/03/2026,english
RV0002315,ZPO0009014,U00602,43,hello half my order was not delivered and no one informed me !! 😤,5.0,negative,order,2026-01-06,english
RV0001706,ZPO0022904,U03574,33,as usual the Amul Toned Milk was stale and smelled bad,1.0,negative,product,2026-07-01,english
RV0007923,ZPO0006019,U01167,90,once again payment failed three times and amount is still on hold !! 🤬,1.0,negative,payment,16/04/2026,english
RV0003465,ZPO0077963,U03275,57,"once again refund was processed within a few hours, very impressed 😍",3.0,positive,refund,02/15/2026,english
RV0007066,ZPO0022615,U01485,108,the box was torn and items fell out kindly resolve,2.0,negative,PACKAGING,2026-02-15,english
RV0001781,ZPO0009609,U01023,12,Romba fresh ah irundhuchu the cauliflower ... call me on 9876585394,5.0,positive,product,2026-04-30,tanglish
RV0005895,ZPO0048615,U00894,87,team app crrash aagudhu every time i open it ...,3 stars,negative,app,2026-05-28,tanglish
RV0000804,ZPO0019498,U00259,111,"as usual packaging was excellent, nothing was damaged ... call me on 9876589157",5.0,positive,packaging,2026-01-03,english
RV0000858,ZPO0049215,U03459,72,"Hello fragile items packed with heavy items, obviously broke do something about it",2.0,negative,packaging,2026-03-08,english
RV0005112,ZPO0015024,U01640,17,"Excellent quality capsicum green, worth the price do something about it ❤️",5.0,positive,product,2026-01-01,english
RV0004843,ZPO0004022,U03170,53,Hi super fast delivery even in the rain pls look into this,5.0,positive,delivery,2026-02-22,english
RV0000991,ZPO0030702,U00922,90,once again curd packet was leaking and the whole bag was wet,3.0,negative,packaging,2026-03-10,english
RV0007574,ZPO0057313,U02326,112,ONCE AGAIN ROMBA FRESH AH IRUNDHUCHU THE ORIGAMI TISSUE ROLL !!,4.0,positive,PRODUCT,2026-01-06,tanglish
RV0004380,ZPO0071241,U03858,19,"seriously delivery boy called before coming, very professional 😊",4.0,positive,delivery,2026-05-11,english
RV0005365,ZPO0014933,U03557,51,"Seriously packagng is terrble, everything was crushed :(",2.0,negative,packaging,2026-05-07,english
RV0006051,ZPO0056723,U03148,82,hi Coca Cola Sprite is fine i guess thanks 😍,4.0,neutral,product,05/07/2026,tanglish
RV0000220,ZPO0013571,U02527,2,"honestly delivery romba late, 10 minutes nu sonninga thanks",1.0,negative,delivery,2026-05-13,tanglish
RV0005386,ZPO0004632,U00506,18,"once again prices are cheaper than the supermarket, good value kindly resolve",4.0,Positive,pricing,2026-04-19,english
RV0001289,ZPO0012777,U01577,42,guys half my order was not delivered and no one informed me !!,4.0,negative,order,2026-06-23,english
RV0003164,ZPO0005172,U03925,49,,1.0,negative,offers,2026-03-27,english
RV0000583,ZPO0056051,U03731,11,"  CONTACTED SUPPORT, THEY SAID THEY WILL CHECK PLS LOOOOOK INTO THIS    call me on 9876576004",2.0,neutral,customer_support,2026-02-04,english
RV0002619,ZPO0006208,U00533,113,"hi order was delivered, one item substituted pls look into this",3.0,neutral,order,2026-06-02,english
RV0000044,ZPO0057281,U01415,12,"team packing romba mosam, milk leak aagiduchu",3.0,negative,packaging,2026-04-25,tanglish
RV0001235,ZPO0070825,U01152,63,as usual prices are about the same as other apps,4,neutral,pricing,13-May-2026,english
RV0005851,ZPO0016373,U00731,34,honestly double payment happened for the same order 😤,2.0,negative,payment,2026-01-29,english
RV0003659,ZPO0078628,U01802,93,"hello Safal Green Peas Frozen super quality, family loved it thanks",4.0,positive,product,2026-05-07,english
RV0005398,ZPO0002651,U03285,102,hello first time ordering Sumeru Prawns Frozen here and it is really good,5.0,positive,product,2026-06-24,english
RV0002457,ZPO0051799,U02854,45,"hi membership is not worth the money, barely any benefit ...",3.0,negative,membership,2026-02-04,english
RV0001893,ZPO0058030,U03770,101,"prices are cheaper than the supermarket, good value pls look into this",5.0,positive,pricing,2026-06-01,english
RV0007589,ZPO0006094,U03516,47,hi two items missing from my order :(,1.0,negative,order,2026-04-21,english
RV0007251,ZPO0010357,U01480,96,"delivered in 8 minutes, very fast thanks 👍",5.0,positive,delivery,2026-04-29,english
RV0007960,ZPO0018305,U01612,104,ONCE AGAIN SUPPORT TEAAAAM RESOLVED MY ISSUE WITHIN MINUTES :),3.0,positive,customer_support,2026-03-22,english
RV0004746,ZPO0057421,U00245,113,"  seriously stock illa always, very annoying do something about it   ",3.0,negative,inventory,2026-01-29,tanglish
RV0006845,ZPO0017459,U02238,15,honestly refund amount is less than what i paid !!,1.0,negative,refund,2026-04-05,english
RV0001072,ZPO0063720,U01677,63,"team packaging was normal, nothing damaged !!",4.0,neutral,packaging,2026-05-28,english
RV0000719,ZPO0046955,U03164,12,  guys items were packed neatly with proper separation :)   ,4.0,positive,packaging,2026-05-12,english
RV0002365,ZPO0059679,U00666,6,"seriously applied a coupon, small discount received :)",3.0,neutral,offers,2026-05-11,english
RV0001506,ZPO0030261,U02049,1,hello order got cancelled automatically without any reason do something about it!!!!!,1.0,negative,order,2026-03-15,english
RV0006460,ZPO0002160,U02632,106,HONESTLY APP KEEPS HANGING WHEN I ADD ITEMS TO CART KINDLY RESOLVE,1.0,negative,APP,02-Apr-2026,english
RV0000671,ZPO0037061,U00647,72,  honestly prices are about the same as other apps !!     visit https://zepto.example/offer for more!!!,3.0,neutral,pricing,2026-06-24,english
RV0004776,ZPO0016385,U03615,21,,1.0,negative,delivery,2026-03-22,english
RV0002953,ZPO0007696,U02451,78,honestly customer care was very helpful and polite,4.0,positive,customer_support,03/12/2026,english
RV0005008,ZPO0024316,U00254,15,"Hi reached before the promised time, impressed !!",5.0,positive,DELIVERY,2026-06-06,english
RV0006626,ZPO0062216,U00970,61,"honestly love the new app design, very smooth kindly resolve",5.0,positive,app,05/13/2026,english
RV0004813,ZPO0057233,U00866,46,"as usual everything i wanted was in stock, great availability do something about it",,positive,inventory,2026-02-11,english
RV0000898,ZPO0030311,U03104,99,"as usual packaging is terrble, everything was crushed 🤬",2.0,negative,packaging,30-Jan-2026,english
RV0004211,ZPO0037312,U03967,40,"teamm order was delivered, one item substituted",3.0,neutral,order,2026-02-24,english
RV0006667,ZPO0011122,U01950,79,seriously coupon code did not work at checkout,3.0,negative,offers,2026-02-24,english
RV0002667,ZPO0074408,U01725,109,"once again very disappointed overall, will not use again thanks",2.0,negative,OTHERS,06/03/2026,english
RV0003194,ZPO0049644,U01392,9,"team always find what i need, good stock levels :(",4.0,positive,inventory,2026-06-30,english
RV0002891,ZPO0079346,U00474,42,hi got my refund quickly without any argument thanks &nbsp;,5.0,positive,refund,2026-06-04,english
RV0003913,ZPO0046854,U00525,5,app keeps hanging when i add items to cart :(,1.0,negative,app,2026-02-13,english
RV0001531,ZPO0046890,U01552,71,  HELLO RIDER WAS RUDE AND DID NOT EVEN APOLOGISE FOR BEING LATE 😠   ,4.0,negative,delivery,2026-01-26,english
RV0004296,ZPO0059970,U01603,83,GUYS ORDER GOT CANCELLED AUTOMATICALLY WITHOUT ANY REASON,2.0,negative,order,2026-01-29,english
RV0006924,ZPO0064344,U03581,89,once again handling fee and platform fee on top of delivery is daylight robbery kindly resolve  visit https://zepto.example/offer for more &nbsp;,1.0,negative,pricing,2026-05-29,english
RV0004768,ZPO0059518,U03734,103,customer care never picks up the call :),2.0,negative,customer_support,2026-04-17,english
RV0006657,ZPO0044395,U01973,1,Rider was polite and delivery was quick :( 👍,5.0,positive,delivery,2026-04-02,english
RV0005252,ZPO0058555,U02440,51,hi prices are about the same as other apps,3.0,neutral,pricing,2026-06-18,english
RV0003886,ZPO0048321,U02647,87,"as usual stock illa always, very annoying ...",1.0,negative,inventory,2026-01-13,tanglish
RV0004018,ZPO0061612,U00824,83,"team waited so long for delivary, very frustrating do something about it call me on 9876558255",1.0,negative,delivery,13-Mar-2026,english
RV0004332,ZPO0007046,U00380,39,honestly the box was torn and items fell out,1.0,negative,packaging,2026-04-14,english
RV0006327,ZPO0041010,U00955,14,hello customer care never picks up the call ...,1.0,negative,customer_support,03/09/2026,english
RV0001875,ZPO0058091,U01253,20,honestly the website is clean and easy to navigate  visit https://zepto.example/offer for more,4.0,positive,website,2026-05-27,english
RV0002371,ZPO0071690,U03486,13,,4.0,positive,packaging,2026-06-02,english
RV0001770,ZPO0046648,U03391,114,seriously the product showed available but got cancelled as out of stock,2.0,negative,inventory,25-May-2026,english
RV0006034,ZPO0017221,U00177,65,hi still waiting for my refund after two weeks 👎,2.0,negative,refund,2026-03-23,english
RV0000221,ZPO0040316,U00719,76,"as usual worst Bru Filter Coffee i have receved, totally rotten",1.0,negative,product,2026-04-01,english
RV0001984,ZPO0077980,U02913,46,"refund was processed within a few hours, very impressed ...",4.0,positive,refund,26-Feb-2026,english
RV0000532,ZPO0044024,U02669,20,customer care never picks up the call,1.0,negative, customer_support ,2026-05-05,english
RV0005949,ZPO0033393,U00614,102,"ONCE AGAIN SUPPRT ROMBA MOSAM, NOBODY REPLIES",5.0,negative,customer_support,2026-01-17,tanglish
RV0006260,ZPO0026747,U00809,74,"order arrived, nothing to say about the delivery ...",3.0,neutral,delivery,10/04/2026,english
RV0006019,ZPO0033227,U02682,28,"very disappointed overall, will not use again thanks",2.0,negative,others,2026-06-30,english
RV0002882,ZPO0055621,U03590,54,hi app search works really well now do something about it 🔥,5.0,Positive,app,2026-02-26,english
