order_id,order_placed_at,store_id,store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,historical_delivery_cost,historical_travel_time,promo_code_applied,data_source
ZPO0038447,2026-05-28 10:55:00,DS0030,17.339546,78.362421,HYD-Z02,Secunderabad,1,17.302406,78.356587,4.176,residential,0.3028,0.0,clear,10,3,0,0,0,3,101.93,1.979,PASS,low,bike,19.6,1,4.34,0.673,950.4,51.43,62.83,26.72,1,58.491,28.236,,zepto_ops_export_v2
ZPO0001014,05/10/2026 15:16,DS0082,10.778072,78.711051,TRI-Z05,Trichy,3,10.793982,78.728093,2.568,narrow_lane,0.4584,0.0,clear,15,6,0,1,0,4,135.85,1.142,none,low,scooter,21.9,1,4.01,0.716,1929.74,34.81,39.67,26.61,0,46.912,22.685,,zepto_ops_export_v2
ZPO0052266,2026-06-10 10:00:00,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.878544,77.548148,4.451,highway,0.4448,1.94,light_rain,10,2,0,0,0,3,119.07,0.291,pass,low,bike,10.7,1,4.82,0.755,1128.02,57.32,68.85,23.71,0,52.833,25.852,,zepto_ops_export_v2
ZPO0034815,2026-02-09 19:05:00,DS0053,28.620075,77.286468,DEL-Z02,Delhi NCR,1,28.60829,77.282773,1.359,arterial,0.7587,,clear,19,0,1,0,0,9,306.32,1.455,pass_plus,medium,bike,16.9,1,4.64,0.769,270.47,37.77,23.63,19.08,1,55.944,25.998,,zepto_ops_export_v2
ZPO0039201,2026-02-19 21:09:00,DS0010,13.085855,80.271117,CHE-Z10,Chennai,1,13.089676,80.277561,0.817,residential,0.6912,1.25,light_rain,21,3,1,0,0,2,40.67,0.605,none,medium,bike,12.3,0,4.35,0.673,347.63,37.93,62.77,13.31,1,54.366,25.204,,zepto_ops_export_v2
ZPO0056794,2026-03-27 12:38:00,DS0004,13.137892,80.313144,CHE-Z04,Chennai,1,13.139488,80.319798,0.742,highway,0.5584,0.33,light_rain,12,4,1,0,0,6,414.17,1.48,none,high,bike,22.7,1,4.85,0.881,4065.09,33.48,39.34,12.62,1,53.472,25.827,,zepto_ops_export_v2
ZPO0070479,16-Apr-2026 22:33,DS0008,13.050043,80.200144,CHE-Z08,MAA,1,13.025441,80.204269,2.772,residential,0.2929,0.0,clear,22,3,0,0,0,4,90.02,6.535,none,low,bike,13.6,1,4.42,0.586,1579.11,35.08,57.32,22.91,0,31.271,14.651,,zepto_ops_export_v2
ZPO0062109,2026-05-31 13:29:00,DS0012,13.168793,80.215619,CHE-Z12,Chennai,1,13.152638,80.221581,1.909,residential,0.7519,0.0,clear,13,6,1,1,0,9,84.02,3.332,pass,h, ev_bike,,2,4.38,0.865,1044.65,47.18,50.71,29.04,1,31.376,15.329,,zepto_ops_export_v2
ZPO0018301,2026-01-13 22:20:00,DS0052,28.6353,77.181975,DEL-Z01,Delhi NCR,1,28.646412,77.174622,1.429,highway,0.4087,0.0,clear,22,1,0,0,0,1,35.0,0.402,none,high,bike,11.1,2,4.36,0.476,1366.19,28.87,55.98,13.61,1,61.785,28.533,,zepto_ops_export_v2
ZPO0025036,2026-01-25 19:03:00,DS0047,19.065715,72.902957,MUM-Z08,Bombay,1,19.062378,72.896525,0.771,highway,0.6955,0.0,clear,19,6,1,1,0,4,115.66,2.861,none,medium,bike,11.5,3,4.01,0.763,589.24,36.36,65.79,19.53,1,78.26,41.065,,zepto_ops_export_v2
ZPO0056434,2026-06-19 00:18:00,DS0008,13.050043,80.200144,CHE-Z08,Chennai,1,13.025159,80.17102,4.196,residential,0.2807,0.0,clear,0,4,0,0,0,2,66.3,2.513,pass,low,bike,24.9,0,4.23,0.802,470.4,63.22,65.79,23.5,1,149.042,68.452,,zepto_ops_export_v2
ZPO0006550,2026-02-03 19:53:00,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.870297,77.547219,3.839,arterial,0.7475,0.0,clear,19,1,1,0,0,3,54.64,1.87,none,medium,ev_bike,25.4,3,4.58,0.628,2246.89,71.6,76.88,34.26,0,46.947,23.013,,zepto_ops_export_v2
ZPO0024407,2026-01-05 10:29:00,DS0016,13.034659,77.602591,BEN-Z02,Bengaluru,1,13.047302,77.583093,2.537,arterial,0.3745,0.0,clear,10,0,0,0,0,4,181.78,0.221,none,medium,scooter,12.7,2,4.6,0.812,754.02,43.73,43.1,24.83,1,76.881,39.263,,zepto_ops_export_v2
ZPO0014493,2026-03-18 22:37:00,DS0064,10.981957,77.020962,COI-Z01,Coimbatore,2,11.026336,77.026724,4.975,arterial,0.3183,4.86,light_rain,22,2,0,0,0,8,66.28,4.209,none,low,bike,37.8,1,4.27,0.55,1899.46,82.28,67.98,27.45,0,68.252,32.747,,zepto_ops_export_v2
ZPO0019316,2026-05-20 21:38:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.066743,80.2231,5.308,residential,0.5748,0.0,clear,21,2,1,0,FALSE,2,110.95,0.519,none,medium,scooter ,7.9,3,4.68,0.685,1575.48,93.58,89.11,43.64,0,47.677,22.999,,zepto_ops_export_v2
ZPO0018126,2026-03-08 13:14:00,DS0034,17.420472,78.47479,HYD-Z06,Secunderabad,1,17.36323,78.525534,8.337,highway,0.7534,3.27,light_rain,13,6,1,1,0,5,44.04,0.757,none,high,bike,14.3,2,4.04,0.523,1129.3,135.3,167.92,41.79,0,52.114,26.639,,zepto_ops_export_v2
ZPO0045669,2026-06-22 09:32:00,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.859835,77.564358,1.735,ARTERIAL,0.7153,6.32,moderate rain,9,0,1,0,0,12,567.69,3.609,none,low,scooter,28.8,0,4.2,0.813,1121.24,56.27,39.1,23.08,1,21.787,11.531,,zepto_ops_export_v2
ZPO0020797,2026-03-07 20:49:00,DS0062,28.633234,77.222117,DEL-Z11,NCR,1,28.644775,77.216602,1.392,highway,0.7054,0.0,clear,20,5,1,1,0,1,35.0,0.324,none,high,scooter,26.1,0,4.46,0.421,452.62,38.67,65.9,13.5,1,54.404,25.229,,zepto_ops_export_v2
ZPO0046426,2026-03-09 07:19:00,DS0017,12.999763,77.568869,BEN-Z03,Bengaluru,1,13.011552,77.545923,2.81,arterial,0.3211,0.0,clear,7,0,0,0,0,6,165.02,3.717,pass,low,bike,42.9,3,4.81,0.74,637.77,33.0,42.6,27.29,1,68.978,35.647,,zepto_ops_export_v2
ZPO0065872,2026-02-22 19:59:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.419694,78.495104,5.779,arterial,0.7546,0.0,clear,19,6,1,1,0,7,113.74,2.099,pass,high,bike,20.6,0,4.14,0.902,1974.46,64.5,96.53,37.42,0,33.167,15.462,,zepto_ops_export_v2
ZPO0049952,2026-02-22 17:06:00,DS0010,13.085855,80.271117,CHE-Z10,Chennai,1,13.063334,80.224267,5.659,arterial,0.5432,0.0,clear,17,6,0,1,0,7,184.39,5.605,pass,medium,bike,7.2,0,4.4,0.679,398.52,66.42,79.15,31.82,0,16.913,8.262,,zepto_ops_export_v2
ZPO0065507,07/03/2026 17:32,DS0073,9.875458,78.128042,MAD-Z02,Madurai,3,9.843459,78.133707,3.612,residential,0.5826,1.97,light_rain,17,5,0,1,0,3,60.78,3.246,none,medium,bicycle,7.9,3,4.61,0.708,988.95,45.26,49.22,39.28,0,36.874,19.933,,zepto_ops_export_v2
ZPO0059516,2026-02-07 13:04:00,DS0032,17.336723,78.506211,HYD-Z04,Hyderabad,1,17.325523,78.505274,1.249,arterial,0.8254,0.0,clear,13,5,1,1,0,5,96.82,0.662,none,high,bike,9.8,1,5.0,0.777,307.0,43.74,60.0,17.56,1,54.137,29.015,,zepto_ops_export_v2
ZPO0075313,2026-06-13 20:59:00,DS0066,11.047289,76.886044,COI-Z03,Coimbatore,2,11.062768,76.862407,3.101,residential,0.8139,5.19,moderate_rain,20,5,1,1,0,3,35.0,1.003,pass,h,bike,8.2,3,4.01,0.567,1856.93,66.24,62.23,32.0,0,111.715,56.938,,zepto_ops_export_v2
ZPO0072628,2026-01-09 14:59:00,DS0021,13.028598,77.544217,BEN-Z07,blr ,1,13.025563,77.530793,1.493,Narrow_Lane,0.3089,0.0,clear,14,4,0,0,0,13,450.57,13.56,pass_plus,medium,scooter,31.0,1,4.28,0.749,3373.32,26.76,49.83,21.36,0,48.034,22.78,,zepto_ops_export_v2
ZPO0066630,2026-03-02 17:07:00,DS0065,11.041438,76.943104,COI-Z02,Coimbatore,2,11.052204,76.945935,1.236,residential,0.2832,2.37,light_rain,17,0,0,0,0,7,₹152.21,1.25,none,low,scooter,6.6,2,4.77,0.735,338.44,25.08,32.76,18.37,1,99.768,51.117,,zepto_ops_export_v2
ZPO0052714,2026-04-15 13:19:00,DS0082,10.778072,78.711051,TRI-Z05,Trichy,3,10.780075,78.716682,0.654,narrow_lane,,0.0,clear,13,2,1,0,0,7,215.5,2.401,none,medium,ev_bik,1.6,0,,0.588,2205.75,INR 34.62,33.25,10.9,1,127.156,60.856,,zepto_ops_export_v2
ZPO0023613,2026-05-19 23:32:00,DS0067,10.953722,76.93508,COI-Z04,Coimbatore,2,10.950002,76.92242,1.443,narrow_lane,0.2412,0.0,clear,23,1,0,0,0,4,152.48,1.101,none,l,scooter,5.9,3,4.03,0.906,1164.44,20.56,35.75,19.37,1,48.882,23.829,,zepto_ops_export_v2
ZPO0046331,2026-05-26 22:47:00,DS0015,13.009524,77.554209,BEN-Z01,Bengaluru,1,12.99227,77.563358,21.6,residential,0.4065,0.0,clear,22,1,0,0,0,8,141.21,0.843,none,low,bicycle,3.5,3,4.19,0.713,1376.13,26.89,47.45,37.44,0,29.134,14.067,,zepto_ops_export_v2
ZPO0074484,2026-04-01 20:45:00,DS0078,10.773466,78.733858,TRI-Z01,Trichy,3,10.764696,78.749373,1.955,arterial,0.5891,1.98,Light_Rain,20,2,1,0,0,5,377.05,6.676,none,HIGH,bike,3.8,3,4.78,0.977,619.97,50.26,30.2,22.2,1,112.457,52.27,,zepto_ops_export_v2
ZPO0056437,2026-05-10 14:06:00,DS0026,12.956562,77.54897,BEN-Z12,Bengaluru,1,12.952966,77.576894,3.052,residential,0.4895,10.68,moderate_rain,14,6,0,1,0,1,104.07,0.26,none,low,ev_bike,24.2,1,4.52,0.516,1473.96,72.5,57.06,26.64,0,63.733,31.184,,zepto_ops_export_v2
ZPO0035652,2026-01-23 14:19:00,DS0005,13.057686,80.254649,CHE-Z05,Chennai,1,13.036422,80.234258,3.236,narrow_lane,0.4763,0.0,clear,14,4,0,0,0,6,129.8,1.828,pass_plus,low,scooter,20.7,1,4.28,0.618,930.99,30.26,48.33,30.68,0,71.567,33.172,,zepto_ops_export_v2
ZPO0063271,2026-05-11 18:57:00,DS0087,12.319566,76.674223,MYS-Z05,Mysuru,3,12.308585,76.682468,1.514,residential,0.3699,4.76,light_rain,18,0,0,0,0,11,183.74,6.301,none,low,scooter,1.2,1,5.0,0.669,1369.87,42.45,30.87,20.6,1,112.496,56.787,,zepto_ops_export_v2
ZPO0045441,07-Mar-2026 08:19,DS0045,19.068656,72.88234,MUM-Z06,Mumbai,1,19.04999,72.882082,2.076,residential,0.7814,0.0,clear,8,5,1,1,0,4,69.49,0.531,pass_plus,medium,bike,9.0,3,4.11,0.696,1415.0,46.64,47.71,32.22,0,59.797,30.401,,zepto_ops_export_v2
ZPO0011453,2026-05-25 14:25:00,DS0019,12.967574,77.540858,BEN-Z05,Bengaluru,1,13.034414,77.650177,13.983,narrow_lane,0.5181,3.69,light_rain,14,0,0,0,0,10,344.9,2.4,pass,low,bike,16.2,1,4.58,0.683,1183.95,171.56,129.07,111.63,0,59.215,29.498,,zepto_ops_export_v2
ZPO0065564,2026-05-05 13:51:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.095974,77.533434,3.342,residential,0.6391,0.0,clear,13,1,1,0,0,4,72.03,2.34,none,medium,bike,22.3,2,4.88,0.663,2582.3,56.37,67.21,36.04,0,53.694,26.092,,zepto_ops_export_v2
ZPO0035614,2026-05-15 15:02:00,DS0057,28.604165,77.10169,DEL-Z06,Delhi NCR,1,28.608381,77.096165,0.715,residential,0.345,0.0,clear,15,4,0,0,0,3,35.0,1.12,pass,medium,scooter,35.5,0,4.78,0.77,930.34,17.6,43.52,11.91,1,69.237,33.745,,zepto_ops_export_v2
ZPO0063740,2026-06-17 09:39:00,DS0021,13.028598,77.544217,BEN-Z07,Bengaluru,1,13.027613,77.561193,1.842,residential,78.5%,0.0,clear,9,2,1,0,0,1,₹35.00,0.505,pass,low,ev_bike,9.2,3,4.29,0.711,1350.22,42.49,44.89,30.07,0,23.037,12.238,,zepto_ops_export_v2
ZPO0050772,29/06/2026 08:35,DS0052,28.6353,77.181975,DEL-Z01,Delhi NCR,1,28.637795,77.203037,2.074,narrow_lane,0.6444,0.0,clear,8,0,1,0,0,2,147.41,0.743,none,high,bike,25.7,0,NA,0.583,679.44,55.18,67.97,22.43,1,69.774,34.201,,zepto_ops_export_v2
ZPO0077005,2026-05-09 21:51:00,DS0056,28.64713,77.233083,DEL-Z05,Delhi NCR,1,28.649062,77.221293,1.17,residential,0.8461,0.0,sunny,21,5,1,1,0,3,71.39,1.478,none,high,bike ,17.4,1,4.18,0.861,627.89,39.6,59.79,15.96,1,59.258,28.619,,zepto_ops_export_v2
ZPO0051246,2026-04-27 11:31:00,DS0042,19.036485,72.873597,MUM-Z03,Mumbai,1,19.017966,72.880702,2.19,arterial,0.3183,0.0,clear,11,0,0,0,0,3,73.45,0.233,pass,low,bike,39.1,3,4.28,0.856,1576.65,24.36,51.52,23.01,0,64.77,31.158,,zepto_ops_export_v2
ZPO0045578,2026-03-25 17:33:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.059191,77.529037,0.897,residential,0.2915,0.0,clear,17,2,0,0,0,3,74.72,0.421,none,low,scooter,10.1,0,5.0,0.54,670.82,21.41,46.08,12.05,1,55.155,26.244,,zepto_ops_export_v2
ZPO0006075,2026-06-27 21:10:00,DS0063,28.65611,77.243342,DEL-Z12,Delhi NCR,1,28.647841,77.221161,2.352,residential,0.9035,6.17,moderate_rain,21,5,1,1,0,2,35.0,2.666,pass,medium,bike,23.3,0,4.58,0.67,2016.72,55.64,59.7,25.77,0,68.271,34.838,,zepto_ops_export_v2
ZPO0060065,2026-04-26 08:27:00,DS0044,19.045278,72.894492,MUM-Z05,Mumbai,1,19.059467,72.897064,1.601,residential,0.737,0.33,light_rain,8,6,1,1,N,5,239.22,1.656,none,high,bike,23.4,2,4.23,0.673,395.03,46.7,56.19,26.44,1,57.748,27.69,,zepto_ops_export_v2
ZPO0023303,2026-03-13 20:49:00,DS0019,12.967574,77.540858,BEN-Z05,Bengaluru,1,12.973853,77.563276,2.528,residential,0.8012,0.0,clear,20,4,1,0,0,3,84.69,1.663,none,medium,bike,4.8,3,4.92,0.544,3302.4,61.85,65.55,34.0,1,52.562,24.894,,zepto_ops_export_v2
ZPO0034451,2026-01-25 18:27:00,DS0028,12.972781,77.610699,BEN-Z14,Bengaluru,1,12.962265,77.604414,1.353,residential,0.5728,0.0,clear,18,6,0,1,0,4,97.49,3.073,none,medium,bike,21.5,2,4.53,0.777,543.47,25.69,48.32,20.04,1,42.054,19.172,,zepto_ops_export_v2
ZPO0024803,2026-03-23 14:39:00,DS0057,28.604165,77.10169,DEL-Z06,Delhi NCR,1,28.620323,77.105497,1.835,residential,31.4%,0.0,clear,14,0,0,0,0,4,147.46,4.221,none,low,bike,25.9,1,4.8,0.78,1029.53,36.71,46.98,20.14,1,69.952,33.773,,zepto_ops_export_v2
ZPO0059804,2026-02-12 22:15:00,DS0085,12.32021,76.658884,MYS-Z03,Mysuru,3,12.291129,76.662779,3.261,residential,0.267,,light_rain,22,3,0,0,0,6,280.23,6.772,pass,low,scooter,48.5,1,4.18,0.495,669.79,47.02,41.05,22.11,0,92.604,44.864,,zepto_ops_export_v2
ZPO0009346,2026-02-11 21:06:00,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.076633,72.920254,2.186,residential,0.7758,12.3,moderate_rain,21,2,1,0,0,5,127.3,3.264,none,medium,ev_bike,12.4,0,4.55,0.768,1194.97,67.89,72.02,31.81,1,56.247,26.992,,zepto_ops_export_v2
ZPO0072113,2026-03-11 04:23:00,DS0020,12.913579,77.605083,BEN-Z06,Bengaluru,1,12.94384,77.625102,4.004,highway,0.3183,0.0,clear,4,2,0,0,0,1,35.0,0.15,none,low,bike,11.6,2,4.76,0.813,406.74,57.69,61.01,23.82,1,63.228,32.943,,zepto_ops_export_v2
ZPO0051260,2026-06-23 07:52:00,DS0038,17.362706,78.397761,HYD-Z10,Hyderabad,1,17.363754,78.38512,1.347,residential,0.3344,0.0,clear,7,1,0,0,0,8,381.6,1.926,pass_plus,low,ev_bike,11.0,1,4.54,0.61,644.65,24.7,20.06,16.71,1,34.322,16.017,,zepto_ops_export_v2
ZPO0051110,2026-06-27 13:49:00,DS0028,12.972781,77.610699,BEN-Z14,Bengaluru,1,12.975351,77.621783,1.235,residential,,0.0,clear,13,5,1,1,0,6,404.26,1.784,none,high,scooter,13.3,3,4.71,0.514,917.21,38.63,40.38,23.09,1,23.784,12.719,,zepto_ops_export_v2
ZPO0018774,2026-04-12 21:26:00,DS0042,19.036485,72.873597,MUM-Z03,Mumbai,1,19.026371,72.858433,1.951,residential,0.755,1.44,light_rain,21,6,1,1,0,12,647.0,7.674,none,high,bike,26.3,0,4.47,0.823,2527.48,48.08,54.03,24.58,1,61.391,29.862,,zepto_ops_export_v2
ZPO0054894,2026-04-29 18:36:00,DS0075,9.82467,78.181555,MAD-Z04,Madurai,3,9.836364,78.163571,2.361,arterial,0.5797,15.98,heavy_rain,18,2,0,No,0,6,165.83,2.544,none,medium,bicycle,4.9,1,4.0,0.633,485.55,51.95,29.87,28.68,0,130.853,61.326,,zepto_ops_export_v2
ZPO0077227,2026-05-22 07:38:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.392587,78.413734,4.932,arterial,0.2873,3.15,light_rain,7,4,0,0,0,7,418.35,2.747,none ,low,BIKE ,11.7,0,4.31,0.719,1338.2,66.19,55.41,30.2,0,28.458,14.024,,zepto_ops_export_v2
ZPO0011036,2026-05-30 19:34:00,DS0076,9.938364,78.219125,MAD-Z05,Madurai,3,9.932453,78.214987,0.798,arterial,0.7723,0.0,clear,19,5,1,1,0,4,35.0,1.915,pass,medium,scooter,34.2,0,4.25,0.658,1208.1,35.74,40.06,11.43,1,116.684,55.615,,zepto_ops_export_v2
ZPO0035388,2026-05-08 12:58:00,DS0019,12.967574,77.540858,BEN-Z05,Bengaluru,1,12.947379,77.544493,2.28,arterial,0.7774,0.0,clear,12,4,1,0,0,3,40.87,3.314,Pass,low,scooter,35.6,1,4.01,0.848,388.59,52.84,45.59,23.45,1,29.688,13.654,,zepto_ops_export_v2
ZPO0052251,2026-01-26 06:34:00,DS0068,11.094216,76.860558,COI-Z05,Coimbatore,2,11.090674,76.878434,1.99,highway,0.2118,0.0,clear,6,0,0,0,0,5,183.64,1.544,none,high,ev_bike,16.9,0,3.93,0.885,572.74,31.06,35.78,12.23,1,72.798,34.868,,zepto_ops_export_v2
ZPO0074566,2026-01-15 19:37:00,DS0019,12.967574,77.540858,BEN-Z05,Bengaluru,1,12.935946,77.503303,5.379,residential,,0.0,clear,19,3,1,0,1,7,35.0,1.733,none,high,ev_bike,28.5,2,5.0,0.704,1883.96,80.43,126.63,51.08,0,52.712,24.407,,zepto_ops_export_v2
ZPO0079371,2026-01-01 13:00:00,DS0067,10.953722,76.93508,COI-Z04,Coimbatore,2,10.914704,76.949901,4.63,Narrow_Lane,0.7508,1.93,light_rain,13,3,1,0,0,7,238.49,5.11,pass,high,scooter,5.8,1,4.36,0.746,712.97,64.06,65.41,48.82,0,55.405,27.064,,zepto_ops_export_v2
ZPO0048096,2026-01-02 09:54:00,DS0082,10.778072,78.711051,TRI-Z05,Trichy,3,10.759643,78.69309,2.837,residential,0.6709,0.0,clear,9,4,1,0,0,1,35.0,0.172,pass,high,scooter,23.2,0,4.41,0.782,477.95,59.95,50.65,19.06,1,60.877,29.286,,zepto_ops_export_v2
ZPO0016569,2026-02-28 22:53:00,DS0075,9.82467,78.181555,MAD-Z04,madurai,3,9.840543,78.194034,2.233,arterial,0.3077,0.0,clear,22,5,0,1,0,5,82.21,1.597,none,medium,bike,14.8,1,4.74,0.743,563.35,37.82,34.38,16.2,1,77.703,38.303,,zepto_ops_export_v2
ZPO0075296,01-Jun-2026 19:08,DS0012,13.168793,80.215619,CHE-Z12,Chennai,1,13.181589,80.231984,2.272,highway,,0.0,clear,19,0,1,0,0,11,390.45,0.72,none,LOW,bike,9.0,0,4.35,0.694,832.07,INR 52.93,39.7,18.9,1,58.646,27.237,,zepto_ops_export_v2
ZPO0017779,2026-01-22 16:07:00,DS0012,13.168793,80.215619,CHE-Z12,Chennai,1,13.14139,80.190578,4.079,residential,0.4244,0.0,clear,16,3,0,0,0,6,391.82,0.622,none,l,scooter,54.3,1,4.21,0.932,1060.69,52.78,41.07,27.31,0,52.077,25.848,,zepto_ops_export_v2
ZPO0049443,2026-02-21 07:06:00,DS0012,13.168793,80.215619,CHE-Z12,MAA,1,13.147132,80.211411,2.451,highway,0.5217,0.0,clear,7,5,0,1,0,3,150.84,0.648,none,low,bike,38.1,0,3.91,0.722,641.56,33.48,43.35,13.05,1,62.247,30.233,,zepto_ops_export_v2
ZPO0020085,06/24/2026 12:34,DS0087,12.319566,76.674223,MYS-Z05,Mysuru,3,12.329212,76.683626,1.481,ARTERIAL,0.5703,0.0,clear,12,2,1,0,0,8,263.98,5.559,pass,high,bike,31.8,2,4.2,0.596,1486.03,41.64,30.42,16.62,1,113.727,56.901,,zepto_ops_export_v2
ZPO0073235,2026-04-07 17:44:00,DS0049,19.152033,72.838243,MUM-Z10,mumbai,1,19.137998,72.806502,3.681,arterial,0.4781,1.6,Light_Rain,17,1,0,0,0,9,511.0,1.689,pass,low,bike,12.4,0,3.99,0.811,947.22,48.35,36.48,30.13,0,51.979,24.816,,zepto_ops_export_v2
ZPO0053306,2026-05-22 20:35:00,DS0030,17.339546,78.362421,HYD-Z02,Hyderabad,1,17.33315,78.366313,0.823,arterial,0.5844,0.0,clear,20,4,1,0,0,8,213.19,4.048,pass,high,scooter,7.0,3,?,0.811,2220.06,32.88,45.89,21.11,1,67.457,33.928,,zepto_ops_export_v2
ZPO0007044,2026-04-07 20:43:00,DS0023,12.985599,77.595719,BEN-Z09,Bengaluru,1,12.971038,77.55532,4.667,arterial,0.6032,0.0,clear,20,1,1,0,0,9,503.66,3.471,pass,high,bike,11.5,3,n/a,0.595,950.15,66.18,61.86,38.66,0,60.587,27.667,,zepto_ops_export_v2
ZPO0031274,02-Feb-2026 19:26,DS0017,12.999763,77.568869,BEN-Z03,Bengaluru,1,13.008319,77.593948,2.879,narrowlane,0.6825,0.0,clear,19,0,1,0,0,4,102.53,2.351,pass_plus,high,bike,9.8,0,4.09,0.886,550.91,63.62,50.47,32.03,1,60.711,29.656,,zepto_ops_export_v2
ZPO0044156,05/12/2026 08:17,DS0012,13.168793,80.215619,CHE-Z12,Madras,1,13.174827,80.192727,2.568,arterial,0.6489,0.0,clear,8,1,1,0,0,5,35.0,0.793,pass_plus,high,scooter,5.4,1,4.23,0.325,1256.51,51.51,47.93,23.93,0,23.97,12.597,,zepto_ops_export_v2
ZPO0006110,2026-01-08 18:06:00,DS0043,19.116791,72.774727,MUM-Z04,Mumbai,1,19.106812,72.788717,1.842,highway,0.2863,0.0,clear,18,3,0,0,0,3,158.04,2.797,none,low,bike,6.8,0,,0.951,855.92,23.62,36.7,13.34,1,53.472,25.82,,zepto_ops_export_v2
ZPO0079434,2026-03-09 18:30:00,DS0042,19.036485,72.873597,MUM-Z03,Mumbai,1,19.016074,72.868115,2.342,narrow_lane,0.272,0.0,clear,18,0,0,0,0,5,151.06,0.69,pass,low,bike,11.4,3,,0.528,912.54,34.51,40.54,30.78,1,60.299,30.477,,zepto_ops_export_v2
ZPO0017060,2026-05-16 23:50:00,DS0035,17.432337,78.531114,HYD-Z07,Hyderabad,1,17.430094,78.518322,1.38,residential,0.4147,0.0,clear,23,5,0,1,0,3,236.34,0.341,pass ,low,Scooter ,17.6,3,4.58,0.889,1032.15,27.81,35.21,20.39,1,32.429,16.86,,zepto_ops_export_v2
ZPO0029831,2026-06-15 21:49:00,DS0008,13.050043,80.200144,CHE-Z08,Chennai,1,13.027447,80.212468,2.845,arterial,0.7335,0.0,clear,21,0,1,0,0,6,131.82,4.543,none,low,scootr,10.4,2,5.0,0.553,969.74,45.64,63.72,29.26,0,51.332,24.434,,zepto_ops_export_v2
ZPO0033842,2026-06-17 14:55:00,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.040992,72.891005,3.023,narrow lane,0.3288,0.0,clear,14,2,0,0,0,6,115.22,1.171,pass,medium,scooter,20.5,3,4.13,0.706,957.6,51.02,58.05,37.1,1,58.159,29.284,,zepto_ops_export_v2
ZPO0069146,2026-03-13 18:29:00,DS0052,28.6353,77.181975,DEL-Z01,Delhi NCR,1,28.655232,77.212092,3.681,highway,0.3351,0.0,clear,18,4,0,No,0,7,203.17,2.824,None,medium,bike,13.6,0,3.5,0.575,1781.26,53.46,57.15,22.67,0,32.67,18.053,,zepto_ops_export_v2
ZPO0042996,2026-04-11 12:31:00,DS0083,12.273057,76.609077,MYS-Z01,Mysuru,3,12.265188,76.617752,1.286,highway,0.6495,0.0,clear,12,5,1,1,0,2,63.87,0.686,none,low,scooter,13.0,3,3.92,0.765,498.48,INR 43.03,39.63,20.23,1,120.905,60.93,,zepto_ops_export_v2
ZPO0062581,2026-02-26 05:39:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.157892,80.276721,6.569,residential,0.2602,0.0,clear,5,3,0,0,0,9,₹89.99,3.307,none,low,scooter,18.9,0,4.07,0.937,899.73,50.35,97.8,37.79,0,53.764,26.019,,zepto_ops_export_v2
ZPO0037761,2026-01-12 19:52:00,DS0065,11.041438,76.943104,COI-Z02,Coimbatore,2,11.033566,76.913746,3.322,highway,0.759,0.0,clear,19,0,1,0,0,4,73.35,7.937,none,medium,scooter,29.0,0,4.74,0.783,1512.44,63.01,78.77,19.33,0,86.438,41.656,,zepto_ops_export_v2
ZPO0031906,2026-06-20 11:33:00,DS0008,13.050043,80.200144,CHE-Z08,Chennai,1,13.031664,80.192965,2.187,residential,0.4046,0.0,clear,11,5,0,1,0,3,185.27,0.452,pass_plus,low,bicycle,15.5,1,4.69,0.611,449.04,35.61,27.06,26.15,0,22.037,11.146,,zepto_ops_export_v2
ZPO0064162,2026-04-12 14:34:00,DS0057,28.604165,77.10169,DEL-Z06,Delhi NCR,1,28.609691,77.064546,3.678,residential,0.5581,0.0,clear,14,6,0,1,0,2,57.42,3.16,Pass,low,ev_bike,20.6,1,4.95,0.87,1735.88,49.53,57.21,31.38,0,68.725,32.692,,zepto_ops_export_v2
ZPO0010994,2026-03-11 13:51:00,DS0005,13.057686,80.254649,CHE-Z05,MAA,1,13.054335,80.240718,1.554,residential,0.5946,0.0,clear,13,2,1,0,0,3,35.0,1.848,none,high,ev_bike,16.9,3,4.08,0.88,1623.66,40.11,65.1,22.81,1,69.15,32.831,,zepto_ops_export_v2
